user transferPunk withdrawBidForPunk punkNoLongerForSale offerPunkForSale buyPunk offerPunkForSaleToAddress enterBidForPunk setInitialOwner acceptBidForPunk getPunk session_count
user373 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user783 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user418 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user995 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 6
user1108 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user462 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user691 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 29
user124 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 11
user945 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user89 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1220 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1127 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user405 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user301 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user591 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1078 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1376 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user389 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user402 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user401 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1455 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user1097 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4
user1185 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user106 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user137 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 9
user251 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user136 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 8
user352 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user1335 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 3
user1471 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1367 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user235 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user864 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1152 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user493 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user475 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user963 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user423 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user404 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1439 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user641 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1019 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1298 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1026 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1201 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 3
user847 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user310 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user95 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user186 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 8
user624 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user490 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 6
user1442 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1141 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1066 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user172 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 6
user181 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user335 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1239 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1388 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1387 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 5
user410 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1331 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user54 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 15
user1067 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user508 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1312 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user871 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user497 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1
user926 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 4
user1343 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user52 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user850 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 4
user481 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 3
user657 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user931 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user546 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user328 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user412 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user19 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user420 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user188 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1478 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user636 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user1020 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user464 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 4
user1208 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1487 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user681 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1356 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user1224 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 5
user1006 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 10
user121 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user976 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 5
user1450 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1369 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user767 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user761 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user912 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user1153 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user65 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 12
user519 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1264 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3
user539 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user996 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user478 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user778 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user747 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 6
user422 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1
user1128 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user678 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user84 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8
user845 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user159 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1380 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 5
user364 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user962 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 6
user610 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user287 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2
user561 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user575 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user705 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user207 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1476 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 4
user354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1
user476 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1244 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 9
user416 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 3
user956 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 7
user1046 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1286 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user302 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1431 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user447 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user229 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user735 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user380 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user471 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user378 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user9 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user424 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user556 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user618 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1
user759 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user768 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1397 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 5
user483 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user587 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1406 0.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user428 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1183 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user496 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1257 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user427 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1512 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1249 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 5
user1357 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user66 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 7
user1311 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 16
user1145 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user946 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user739 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1385 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user693 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1492 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1477 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user849 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user468 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user184 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3
user429 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1444 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 4
user120 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 5
user1430 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1352 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user748 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user26 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 5
user516 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user203 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 9
user160 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user459 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1415 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user247 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user501 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 4
user406 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user928 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 3
user746 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user957 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user831 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1215 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user703 1.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1517 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1027 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user408 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1203 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user262 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
user1486 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 6
user1109 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1336 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1351 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 5
user1495 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 5
user1315 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user56 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user93 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user594 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user643 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user216 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user275 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1134 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1114 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 3
user1233 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user433 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user854 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1104 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user700 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1133 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user572 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1149 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1497 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1501 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user209 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user210 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user211 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user986 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user141 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1379 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user858 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user870 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user882 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user898 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1055 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1033 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user284 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user194 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user514 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user744 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1155 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user492 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1
user1373 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user650 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1076 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1282 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1184 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user421 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user797 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user751 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user174 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user1330 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4
user795 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3
user853 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 2
user187 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1349 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1023 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1359 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1412 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1157 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3
user1205 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1095 0.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 5
user798 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user900 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user918 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user941 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1254 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user1274 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user822 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user904 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user33 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1
user147 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 2
user245 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user195 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user53 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user510 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1400 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user676 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user679 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user770 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user366 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user438 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1172 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2
user977 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1147 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1392 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2
user1325 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1002 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user455 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user792 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1307 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2
user1516 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1525 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user960 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1326 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1427 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1053 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1402 0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 4
user1381 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user308 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1258 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1
user1306 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user48 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2
user955 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user513 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1443 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1416 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1301 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1
user1507 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user1229 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1
user55 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 33
